,PKMuestreo,FechaMuestreo,IDPiscina,PesoPromedio,KilosAlimento,IDAlimento,PKPiscina,NombrePiscina,pondName,mlResultWeightCv,PkTipAlim,Activo,CodTipAlim,TamAlim,ProtAlim,USDAlim,feed_cost,FechaSiembra,FechaCosecha,FechaCosecha_join,CantidadSembrada,PKCiclo,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,VentaUSDReal,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,cumulative_biomass_diff,cumulative_biomass_diff_2weeks,weekly_fcr,cumulative_feed_2weeks,fcr_2weeks,kg/ha/day,cumulative_fcr,2week_FechaMuestreo,2week_PesoPromedio2,2week_growth_rate,1week_FechaMuestreo,1week_PesoPromedio2,1week_growth_rate,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Codigo,Proceso,Descripcion,Proveedor,Especie,Origen,MnProveedor,VentaUSDReal_cum,feed_cost_cum,ABW,Entero/lb,Cola/lb,Entero/KG,Cola/KG,live_value_entero,live_value_cola,active_profit_entero,active_profit_entero_ha_day,active_profit_cola,active_profit_cola_ha_day
4836,152782,2023-04-24,34,23.1,3300.0,42,34,16,PS-16-IB,0.1494633915551692,42,1,SB RL,1.8,35,1.1,3630.0000000000005,2023-02-16,2023-05-16,2023-05-16,2209000,5303,14.8,7.0,67,2023-04-24,80.0,23.1,905667.0,19019.0,68460.0,1366542.0,26393.0,842458.0,673966.0,15569.0,41962.0,4660.0,10090.0,0.708,8900.0,0.882,31.9,1.13,2023-04-10,18.2,2.45,2023-04-17,21.4,1.7,149257.0,130-160k,2835.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,89558.0,53612.00000000001,22.9,2.21,1.51,4.86,3.33,75665.34000000001,51844.770000000004,111611.34000000003,112.56,87790.77000000002,88.53
4837,121074,2021-05-10,19,23.1,2200.0,25,19,1,PS-1-IB,0.24846600205844396,25,0,"RL ""A""",1.8,35,1.008,2217.6,2021-02-24,2021-06-07,2021-06-07,714000,4759,6.5,7.0,75,2021-05-10,97.0,23.1,0.0,0.0,0.0,208909.0,2931.0,505091.0,489938.0,11318.0,14249.0,1127.0,2590.0,1.952,4450.0,1.718,48.4,1.416,2021-04-26,18.0,2.55,2021-05-03,20.8,2.3,109846.0,<130K,2192.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,8681.0,21078.57,22.9,2.21,1.51,4.86,3.33,55005.48,37688.94,42607.91,87.4,25291.370000000003,51.88
4838,164064,2023-09-18,48,23.1,182.0,54,48,30,PS-30-IB,0.1560359029859215,54,1,32% 2.5mm,2.5,32,1.07,194.74,2023-07-18,2023-09-20,2023-09-20,56000,5409,0.60000002,7.0,62,,77.0,23.1,0.0,0.0,0.0,0.0,0.0,56000.0,43120.0,996.0,996.0,65.0,180.0,2.8,410.0,2.278,43.3,1.525,2023-09-04,18.0,2.55,2023-09-11,21.6,1.5,93333.0,<130K,1660.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,1761.25,22.9,2.21,1.51,4.86,3.33,4840.56,3316.6800000000003,3079.3100000000004,82.78,1555.4300000000003,41.81
4839,138910,2022-09-26,20,23.1,2175.0,42,20,2,PS-2-IB,0.1391531328457632,42,1,SB RL,1.8,35,1.1,2392.5,2022-07-19,2022-10-06,2022-10-06,798000,5165,5.9000001,7.0,69,2022-10-03,76.0,23.1,152524.0,3595.0,15375.0,152524.0,3595.0,645476.0,490562.0,11332.0,14927.0,2797.0,2989.0,0.778,5300.0,1.773,52.7,1.326,2022-09-12,17.6,2.75,2022-09-19,20.0,3.1,135254.0,130-160k,2530.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,15375.0,23324.0,22.9,2.21,1.51,4.86,3.33,55073.520000000004,37735.56,47124.520000000004,115.76,29786.559999999998,73.17
4840,137090,2022-08-01,33,23.1,3775.0,42,33,15,PS-15-IB,0.1801849364937267,42,1,SB RL,1.8,35,1.1,4152.5,2022-05-10,2022-08-13,2022-08-13,1359000,5123,9.3000002,7.0,83,2022-08-01,89.0,23.1,0.0,0.0,0.0,574369.0,8791.0,784631.0,698322.0,16131.0,24922.0,1396.0,4064.0,2.704,7900.0,1.944,58.0,1.547,2022-07-18,18.5,2.3,2022-07-25,21.1,2.0,146129.0,130-160k,2680.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,27121.0,42507.5,22.9,2.21,1.51,4.86,3.33,78396.66,53716.23,63010.16,81.63,38329.73000000001,49.66
4841,128113,2021-11-22,41,23.1,3700.0,38,41,23,PS-23-IB,0.1649032689608974,38,0,VERDE,1.8,35,1.0,3700.0,2021-09-03,2021-11-30,2021-11-30,1518000,4912,11.4,7.0,80,2021-11-22,65.0,23.1,0.0,0.0,0.0,201293.0,3430.0,1316707.0,855860.0,19770.0,23200.0,2054.0,3564.0,1.801,8100.0,2.273,46.4,1.538,2021-11-08,18.1,2.5,2021-11-15,20.7,2.4,133158.0,130-160k,2035.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,P&A,13989.0,38137.19,22.9,2.21,1.51,4.86,3.33,96082.20000000001,65834.1,71934.01000000001,78.88,41685.91,45.71
4842,138683,2022-09-19,68,23.13,850.0,42,68,50,PS-50-IB,0.1399183783178454,42,1,SB RL,1.8,35,1.1,935.0000000000001,2022-06-09,2022-09-29,2022-09-29,335000,5148,1.85,7.0,102,2022-09-19,70.0,23.13,0.0,0.0,0.0,65189.0,1206.0,269811.0,188868.0,4369.0,5575.0,-497.0,-281.0,-1.71,1550.0,-5.516,65.6,1.887,2022-09-05,19.21,1.96,2022-09-12,20.73,2.4,181081.0,>160k,3014.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,4010.0,12251.300000000001,22.9,2.21,1.51,4.86,3.33,21233.34,14548.77,12992.039999999999,68.85,6307.469999999999,33.43
4843,139460,2022-10-10,27,23.2,2800.0,42,27,9,PS-9-IB,0.178036920533894,42,1,SB RL,1.8,35,1.1,3080.0000000000005,2022-07-20,2022-10-22,2022-10-22,1237000,5167,8.8000002,7.0,82,2022-10-10,84.0,23.2,0.0,0.0,0.0,418723.0,7490.0,818277.0,687353.0,15947.0,23437.0,-34.0,1022.0,-82.353,6525.0,6.385,45.5,1.579,2022-09-26,19.0,2.1,2022-10-03,21.0,2.2,140568.0,130-160k,2663.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,26768.0,42684.0,23.2,2.23,1.52,4.9,3.34,78140.3,53262.979999999996,62224.3,86.23,37346.979999999996,51.76
4844,154335,2023-05-22,22,23.2,5075.0,50,22,4,PS-4-IB,0.1598374091769442,50,1,FERMENTADO,1.8,35,1.18,5988.5,2023-03-15,2023-06-16,2023-06-16,2016000,5314,12.5,7.0,68,2023-05-22,75.0,23.2,0.0,0.0,0.0,387167.0,6969.0,1628833.0,1221625.0,28342.0,35311.0,2756.0,3982.0,1.841,9875.0,2.48,58.0,1.254,2023-05-08,18.5,2.35,2023-05-15,20.4,2.8,161280.0,>160k,2825.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,22855.0,50884.5,23.2,2.23,1.52,4.9,3.34,138875.80000000002,94662.28,110846.30000000002,130.41,66632.78,78.39
4845,118975,2021-03-29,42,23.2,6100.0,25,42,24,PS-24-IB,0.1294345729185868,25,0,"RL ""A""",1.8,35,1.008,6148.8,2021-01-05,2021-04-13,2021-04-13,3837000,4724,28.4,7.0,83,2021-03-29,61.0,23.2,156917.0,3471.0,13405.0,811745.0,12966.0,3025255.0,1845406.0,42813.0,55779.0,7232.0,3808.0,0.843,13800.0,3.624,30.7,1.373,2021-03-15,18.8,2.2,2021-03-22,20.8,2.4,135106.0,130-160k,1964.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,IRMART,41350.0,77660.68000000001,23.2,2.23,1.52,4.9,3.34,209783.7,142995.41999999998,173473.02000000002,73.59,106684.73999999998,45.26
4846,141521,2022-11-07,30,23.2,2125.0,42,30,12,PS-12-IB,0.1373397232352897,42,1,SB RL,1.8,35,1.1,2337.5,2022-09-13,2022-11-12,2022-11-12,922000,5197,9.0,7.0,55,2022-11-07,70.0,23.2,0.0,0.0,0.0,0.0,0.0,922000.0,645400.0,14973.0,14973.0,1165.0,3485.0,1.824,4375.0,1.255,33.7,0.993,2022-10-24,17.8,2.7,2022-10-31,20.8,2.4,102444.0,<130K,1664.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,17826.5,23.2,2.23,1.52,4.9,3.34,73367.70000000001,50009.82,55541.20000000001,112.2,32183.32,65.02
4847,119424,2021-04-12,41,23.2,3150.0,25,41,23,PS-23-IB,0.1378986241365355,25,0,"RL ""A""",1.8,35,1.008,3175.2,2021-01-29,2021-04-25,2021-04-25,1276000,4740,11.4,7.0,73,2021-04-12,79.0,23.2,299760.0,6235.0,24861.0,299760.0,6235.0,976240.0,771230.0,17893.0,24128.0,3569.0,11143.0,0.883,6425.0,0.577,39.5,1.368,2021-03-29,19.2,2.0,2021-04-05,21.2,2.0,111930.0,<130K,2116.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,24861.0,34622.77,23.2,2.23,1.52,4.9,3.34,87675.70000000001,59762.619999999995,77913.93000000002,93.62,50000.85,60.08
4848,156204,2023-06-19,25,23.2,5275.0,50,25,7,PS-7-IB,0.1425861602010215,50,1,FERMENTADO,1.8,35,1.18,6224.5,2023-05-05,2023-06-23,2023-06-23,1430000,5348,12.0,7.0,45,2023-06-19,73.0,23.2,0.0,0.0,0.0,0.0,0.0,1430000.0,1043900.0,24218.0,24218.0,2818.0,2461.0,1.872,10450.0,4.246,62.8,1.164,2023-06-05,17.9,2.65,2023-06-12,20.5,2.7,119167.0,<130K,2018.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,33164.0,23.2,2.23,1.52,4.9,3.34,118668.20000000001,80888.12,85504.20000000001,158.34,47724.119999999995,88.38
4849,126436,2021-10-04,32,23.2,3850.0,37,32,14,PS-14-IB,0.1826839101227566,37,0,2.5 RL,2.5,35,1.028,3957.8,2021-07-28,2021-10-19,2021-10-19,1590000,4876,17.0,7.0,68,2021-10-04,62.0,23.2,0.0,0.0,0.0,0.0,0.0,1590000.0,985800.0,22871.0,22871.0,2010.0,4045.0,1.915,7975.0,1.972,32.4,1.443,2021-09-20,18.5,2.35,2021-09-27,20.5,2.7,93529.0,<130K,1345.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,35311.64,23.2,2.23,1.52,4.9,3.34,112067.90000000001,76389.14,76756.26000000001,66.4,41077.5,35.53
4850,123805,2021-07-19,32,23.2,7150.0,37,32,14,PS-14-IB,0.1421707136091174,37,0,2.5 RL,2.5,35,1.028,7350.2,2021-04-21,2021-07-23,2021-07-23,1963000,4796,17.0,7.0,89,2021-07-19,93.0,23.2,0.0,0.0,0.0,672539.0,11410.0,1290461.0,1200129.0,27843.0,39253.0,2713.0,4478.0,2.635,13125.0,2.931,60.1,1.758,2021-07-05,20.0,1.6,2021-07-12,21.4,1.8,115471.0,<130K,2309.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,47367.0,72543.38,23.2,2.23,1.52,4.9,3.34,136430.7,92995.62,111254.32,73.53,67819.23999999999,44.82
4851,153098,2023-05-01,26,23.2,6475.0,42,26,8,PS-8-IB,0.1499906561797974,42,1,SB RL,1.8,35,1.1,7122.500000000001,2023-02-17,2023-05-11,2023-05-11,1845000,5304,13.2,7.0,73,2023-05-01,93.0,23.2,0.0,0.0,0.0,393407.0,7160.0,1451593.0,1349981.0,31320.0,38480.0,3844.0,6486.0,1.684,12025.0,1.854,70.1,1.391,2023-04-17,18.8,2.2,2023-04-24,20.8,2.4,139773.0,130-160k,2915.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,23090.0,59557.50000000001,23.2,2.23,1.52,4.9,3.34,153468.0,104608.79999999999,117000.5,121.42,68141.29999999999,70.72
4852,154780,2023-05-29,28,23.2,2500.0,50,28,10,PS-10-IB,0.1318560043915032,50,1,FERMENTADO,1.8,35,1.18,2950.0,2023-03-20,2023-06-04,2023-06-04,1188995,5323,7.4000001,7.0,70,2023-05-29,74.0,23.2,0.0,0.0,0.0,270319.0,5082.0,918676.0,679820.0,15772.0,20854.0,1360.0,3459.0,1.838,5150.0,1.489,48.3,1.273,2023-05-15,19.0,2.1,2023-05-22,21.2,2.0,160675.0,>160k,2818.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,GAR,16665.0,30739.0,23.2,2.23,1.52,4.9,3.34,77282.8,52678.479999999996,63208.8,122.02,38604.479999999996,74.53
4853,160989,2023-07-10,45,23.2,725.0,50,45,27,PS-27-IB,0.1559902525850106,50,1,FERMENTADO,1.8,35,1.18,855.5,2023-05-26,2023-08-10,2023-08-10,302460,5365,3.5999999,7.0,45,2023-07-10,82.0,23.2,0.0,0.0,0.0,0.0,0.0,302460.0,248017.0,5754.0,5754.0,841.0,1301.0,0.862,1475.0,1.134,28.8,0.686,2023-06-26,17.32,2.94,2023-07-03,19.81,3.39,84017.0,<130K,1598.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,4841.0,23.2,2.23,1.52,4.9,3.34,28194.600000000002,19218.36,23353.600000000002,144.16,14377.36,88.75
4854,126587,2021-10-11,26,23.2,3975.0,37,26,8,PS-8-IB,0.1978926305015528,37,0,2.5 RL,2.5,35,1.028,4086.3,2021-07-30,2021-10-27,2021-10-27,1133050,4880,13.2,7.0,73,2021-10-11,63.0,23.2,0.0,0.0,0.0,0.0,0.0,1133050.0,713822.0,16561.0,16561.0,612.0,3141.0,6.495,7075.0,2.252,43.0,1.624,2021-09-27,18.8,2.2,2021-10-04,20.4,2.8,85837.0,<130K,1255.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,CRIE,0.0,29031.64,23.2,2.23,1.52,4.9,3.34,81148.90000000001,55313.74,52117.26000000001,54.09,26282.1,27.27
4855,130458,2022-02-07,26,23.2,4400.0,38,26,8,PS-8-IB,0.1492946010300297,38,0,VERDE,1.8,35,1.0,4400.0,2021-11-17,2022-02-17,2022-02-17,1475000,4978,13.2,7.0,82,2022-02-07,82.0,23.2,0.0,0.0,0.0,264474.0,4766.0,1210526.0,992631.0,23029.0,27795.0,2184.0,3002.0,2.015,9175.0,3.056,47.6,1.651,2022-01-24,18.8,2.2,2022-01-31,21.0,2.2,111742.0,<130K,2106.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,18987.0,49216.7,23.2,2.23,1.52,4.9,3.34,112842.1,76916.86,82612.40000000001,76.32,46687.16,43.13
4856,139216,2022-10-03,19,23.3,3525.0,42,19,1,PS-1-IB,0.14844186306812,42,1,SB RL,1.8,35,1.1,3877.5000000000005,2022-07-23,2022-10-21,2022-10-21,1174000,5174,6.5,7.0,72,2022-10-03,83.0,23.3,0.0,0.0,0.0,367832.0,7139.0,806168.0,669119.0,15590.0,22729.0,738.0,4026.0,4.776,7025.0,1.745,77.5,1.397,2022-09-19,17.9,2.7,2022-09-26,20.7,2.6,180615.0,>160k,3497.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,27503.0,36789.0,23.2,2.23,1.52,4.9,3.34,76391.0,52070.6,67105.0,143.39,42784.600000000006,91.42
4857,121862,2021-05-24,44,23.3,3925.0,25,44,26,PS-26-IB,0.13441875504831,25,0,"RL ""A""",1.8,35,1.008,3956.4,2021-03-26,2021-06-02,2021-06-02,1035000,4766,14.7,7.0,59,2021-05-24,93.0,23.3,225668.0,5168.0,23150.0,225668.0,5168.0,809332.0,752679.0,17537.0,22705.0,2491.0,4417.0,1.576,8400.0,1.902,38.1,1.435,2021-05-10,19.0,2.15,2021-05-17,21.0,2.3,70408.0,<130K,1545.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,23150.0,33046.71,23.2,2.23,1.52,4.9,3.34,85931.3,58573.579999999994,76034.59,87.67,48676.86999999999,56.12
4858,163641,2023-09-11,24,23.3,5550.0,54,24,6,PS-6-IB,0.1471770055866388,54,1,32% 2.5mm,2.5,32,1.07,5938.5,2023-07-11,2023-09-19,2023-09-19,1676000,5403,15.4,7.0,62,2023-09-18,81.0,23.3,336143.0,7059.0,20777.0,336143.0,7059.0,1339857.0,1085284.0,25287.0,32346.0,5195.0,7059.0,1.068,12600.0,1.785,51.5,1.281,2023-08-28,18.4,2.45,2023-09-04,20.0,3.3,108831.0,<130K,2100.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,20777.0,47903.75,23.2,2.23,1.52,4.9,3.34,123906.3,84458.58,96779.54999999999,101.36,57331.83,60.05
4859,127837,2021-11-15,74,23.3,4525.0,38,74,56,PS-56-IB,0.1875041313177844,38,0,VERDE,1.8,35,1.0,4525.0,2021-09-07,2021-11-30,2021-11-30,1200000,4916,11.0,7.0,69,2021-11-15,77.0,23.3,0.0,0.0,0.0,63664.0,1053.0,1136336.0,874979.0,20387.0,21440.0,2100.0,3714.0,2.155,8600.0,2.316,58.8,1.336,2021-11-01,20.1,1.6,2021-11-08,20.9,2.4,109091.0,<130K,1949.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,4926.0,30164.14,23.2,2.23,1.52,4.9,3.34,99896.3,68092.58,74658.16,98.36,42854.44,56.46
4860,124207,2021-08-02,28,23.3,2225.0,25,28,10,PS-10-IB,0.1599088917281849,25,0,"RL ""A""",1.8,35,1.008,2242.8,2021-05-27,2021-09-01,2021-09-01,573000,4835,7.4000001,7.0,67,2021-08-02,83.0,23.3,0.0,0.0,0.0,0.0,0.0,573000.0,475590.0,11081.0,11081.0,666.0,1924.0,3.341,4100.0,2.131,43.0,1.527,2021-07-19,18.8,2.25,2021-07-26,21.9,1.4,77432.0,<130K,1497.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,17789.07,23.2,2.23,1.52,4.9,3.34,54296.9,37010.54,36507.83,73.63,19221.47,38.77
4861,161175,2023-08-14,23,23.3,6200.0,50,23,5,PS-5-IB,0.167721057777795,50,1,FERMENTADO,1.8,35,1.18,7316.0,2023-06-09,2023-08-23,2023-08-23,2322000,5379,16.200001,7.0,66,2023-08-14,86.0,23.3,127586.0,2849.0,8632.0,631697.0,11923.0,1690303.0,1453661.0,33870.0,45793.0,4771.0,8409.0,1.3,12600.0,1.498,54.7,0.958,2023-07-31,17.9,2.7,2023-08-07,20.2,3.1,143333.0,130-160k,2827.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,32032.0,53204.44,23.2,2.23,1.52,4.9,3.34,165963.0,113125.79999999999,144790.56,135.42,91953.35999999999,86.0
4862,152614,2023-04-17,64,23.3,2975.0,42,64,46,PS-46-IB,0.1475170713661001,42,1,SB RL,1.8,35,1.1,3272.5000000000005,2023-02-15,2023-04-20,2023-04-20,1001000,5289,7.1999998,7.0,61,,82.0,23.3,0.0,0.0,0.0,208032.0,3911.0,792968.0,650234.0,15150.0,19061.0,1560.0,3746.0,1.907,6100.0,1.628,59.0,1.195,2023-04-03,18.0,2.65,2023-04-10,20.9,2.4,139028.0,130-160k,2647.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,11556.0,25748.500000000004,23.2,2.23,1.52,4.9,3.34,74235.0,50601.0,60042.5,136.71,36408.5,82.9
4863,135437,2022-06-13,40,23.3,7175.0,42,40,22,PS-22-IB,0.151549638353851,42,1,SB RL,1.8,35,1.1,7892.500000000001,2022-04-01,2022-06-27,2022-06-27,2015000,5094,12.4,7.0,73,2022-06-20,82.0,23.3,223783.0,4925.0,15854.0,663699.0,11352.0,1351301.0,1108067.0,25818.0,37170.0,3681.0,1313.0,1.949,13225.0,10.072,82.7,1.443,2022-05-30,18.5,2.4,2022-06-06,20.7,2.6,162500.0,>160k,2998.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,35819.0,61049.200000000004,23.2,2.23,1.52,4.9,3.34,126508.20000000001,86232.12,101278.0,111.88,61001.91999999999,67.39
4864,162520,2023-08-28,38,23.3,2185.0,50,38,20,PS-20-IB,0.1311362387402878,50,1,FERMENTADO,1.8,35,1.18,2578.2999999999997,2023-07-04,2023-09-08,2023-09-08,537000,5402,5.0999999,7.0,55,2023-09-04,77.0,23.3,0.0,0.0,0.0,0.0,0.0,537000.0,413490.0,9634.0,9634.0,784.0,2331.0,2.787,4150.0,1.78,61.2,1.182,2023-08-14,16.0,3.65,2023-08-21,20.6,2.7,105294.0,<130K,1889.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,14043.8,23.2,2.23,1.52,4.9,3.34,47206.600000000006,32177.559999999998,33162.8,118.23,18133.76,64.65
4865,156534,2023-06-26,24,23.3,6425.0,50,24,6,PS-6-IB,0.1450483493929379,50,1,FERMENTADO,1.8,35,1.18,7581.5,2023-04-14,2023-07-03,2023-07-03,2416000,5337,15.4,7.0,73,2023-06-26,79.0,23.3,0.0,0.0,0.0,472011.0,6948.0,1943989.0,1535751.0,35783.0,42731.0,2308.0,5974.0,2.784,12925.0,2.164,59.6,1.364,2023-06-12,18.7,2.3,2023-06-19,21.0,2.3,156883.0,130-160k,2775.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,19611.0,70414.5,23.2,2.23,1.52,4.9,3.34,175336.7,119515.22,124533.20000000001,110.77,68711.72,61.12
4866,133035,2022-03-28,19,23.3,3000.0,25,19,1,PS-1-IB,0.1487962191201958,25,0,"RL ""A""",1.8,35,1.008,3024.0,2022-01-12,2022-04-06,2022-04-06,1040000,5017,6.5,7.0,75,2022-03-28,87.0,23.3,0.0,0.0,0.0,370194.0,5456.0,669806.0,582731.0,13578.0,19034.0,2419.0,3630.0,1.24,5875.0,1.618,65.9,1.42,2022-03-14,17.9,2.7,2022-03-21,19.6,3.7,160000.0,130-160k,2928.0,PROMARISCO,VLL,L,Laboratorio,PROM,V,L,SP,20337.0,27804.01,23.2,2.23,1.52,4.9,3.34,66532.20000000001,45350.52,59065.19000000002,121.16,37883.509999999995,77.71
4867,155720,2023-06-05,52,23.3,347.0,50,52,34,PS-34-IB,0.1513522907411861,50,1,FERMENTADO,1.8,35,1.18,409.46,2023-03-29,2023-06-08,2023-06-08,104000,5334,0.89999998,7.0,68,2023-06-05,79.0,23.3,0.0,0.0,0.0,0.0,0.0,104000.0,82160.0,1914.0,1914.0,94.0,239.0,3.691,709.0,2.967,55.1,1.524,2023-05-22,19.4,1.95,2023-05-29,21.6,1.7,115556.0,<130K,2127.0,AQUAGEN,VLL,L,Laboratorio,AGEN,V,L,SP,0.0,3319.82,23.2,2.23,1.52,4.9,3.34,9378.6,6392.759999999999,6058.780000000001,99.0,3072.939999999999,50.21
4868,135440,2022-06-13,43,23.3,8950.0,42,43,25,PS-25-IB,0.1297620243140387,42,1,SB RL,1.8,35,1.1,9845.0,2022-03-31,2022-06-30,2022-06-30,2768000,5092,16.799999,7.0,74,2022-06-20,80.0,23.3,218421.0,4548.0,14053.0,740999.0,12371.0,2027001.0,1621601.0,37783.0,50154.0,5789.0,12588.0,1.546,16400.0,1.303,76.1,1.485,2022-05-30,17.9,2.7,2022-06-06,20.6,2.7,164762.0,>160k,2985.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,33476.0,84872.70000000001,23.2,2.23,1.52,4.9,3.34,185136.7,126195.22,133740.0,107.58,74798.51999999999,60.17
4869,155705,2023-06-05,37,23.3,3800.0,50,37,19,PS-19-IB,0.1220196072292337,50,1,FERMENTADO,1.8,35,1.18,4484.0,2023-03-28,2023-06-17,2023-06-17,1751000,5329,9.8000002,7.0,69,,77.0,23.3,0.0,0.0,0.0,339778.0,6116.0,1411222.0,1086641.0,25319.0,31435.0,2174.0,3304.0,1.748,7900.0,2.391,55.4,1.291,2023-05-22,19.5,1.9,2023-05-29,21.3,2.0,178673.0,>160k,3208.0,GENOMAR,VLL,L,Laboratorio,GENO,V,L,SP,17363.0,46594.5,23.2,2.23,1.52,4.9,3.34,124063.1,84565.45999999999,94831.6,140.24,55333.95999999999,81.83
4870,134799,2022-05-23,69,23.3,1485.0,42,69,51,PS-51-IB,0.1283625236586004,42,1,SB RL,1.8,35,1.1,1633.5000000000002,2022-03-17,2022-05-29,2022-05-29,297000,5086,1.8,7.0,67,,75.0,23.3,0.0,0.0,0.0,0.0,0.0,297000.0,222750.0,5190.0,5190.0,401.0,967.0,3.703,2475.0,2.559,117.9,1.673,2022-05-09,18.0,2.65,2022-05-16,21.5,1.8,165000.0,>160k,2883.0,BIOGEMAR,VLL,L,Laboratorio,BIOG,V,L,PUNK SP,0.0,9872.900000000001,23.2,2.23,1.52,4.9,3.34,25431.000000000004,17334.6,15558.100000000002,129.01,7461.699999999997,61.87
4871,129450,2022-01-03,45,23.4,900.0,25,45,27,PS-27-IB,0.1466196957434325,25,0,"RL ""A""",1.8,35,1.008,907.2,2021-10-13,2022-01-20,2022-01-20,436000,4948,3.5999999,7.0,82,2022-01-10,87.0,23.4,0.0,0.0,0.0,81674.0,1593.0,354326.0,308264.0,7213.0,8806.0,748.0,1541.0,1.203,2250.0,1.46,35.7,1.624,2021-12-20,18.4,2.5,2021-12-27,20.5,2.9,121111.0,<130K,2446.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,5839.0,15296.764000000001,23.2,2.23,1.52,4.9,3.34,35343.700000000004,24091.42,25885.936,87.69,14633.655999999997,49.57
4872,134653,2022-05-16,37,23.4,5250.0,42,37,19,PS-19-IB,0.1597246616331354,42,1,SB RL,1.8,35,1.1,5775.000000000001,2022-03-01,2022-05-24,2022-05-24,1739000,5071,9.8000002,7.0,76,2022-05-16,75.0,23.4,0.0,0.0,0.0,422118.0,6775.0,1316882.0,987662.0,23111.0,29886.0,987.0,3621.0,5.319,11575.0,3.197,76.5,1.472,2022-05-02,18.5,2.45,2022-05-09,21.0,2.4,177449.0,>160k,3050.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,17663.0,49018.78,23.2,2.23,1.52,4.9,3.34,113243.90000000001,77190.73999999999,81888.12000000001,109.95,45834.95999999999,61.54
4873,138947,2022-09-26,64,23.4,3400.0,42,64,46,PS-46-IB,0.1519215167344602,42,1,SB RL,1.8,35,1.1,3740.0000000000005,2022-06-12,2022-10-07,2022-10-07,1368000,5152,7.1999998,7.0,106,2022-09-26,68.0,23.4,0.0,0.0,0.0,215500.0,3879.0,1152500.0,783700.0,18339.0,22218.0,1401.0,3365.0,2.427,6875.0,2.043,67.5,1.56,2022-09-12,18.3,2.55,2022-09-19,20.7,2.7,190000.0,>160k,3086.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,14112.0,40637.600000000006,23.2,2.23,1.52,4.9,3.34,89861.1,61252.259999999995,63335.5,82.99,34726.65999999999,45.5
4874,145378,2023-01-16,20,23.4,3025.0,42,20,2,PS-2-IB,0.1564963309650098,42,1,SB RL,1.8,35,1.1,3327.5000000000005,2022-11-01,2023-02-01,2023-02-01,1060000,5238,5.9000001,7.0,76,2023-01-16,60.0,23.4,0.0,0.0,0.0,0.0,0.0,1060000.0,636000.0,14882.0,14882.0,1399.0,3180.0,2.162,6200.0,1.95,73.2,1.552,2023-01-02,18.4,2.5,2023-01-09,21.2,2.2,179661.0,>160k,2522.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,26602.000000000004,23.2,2.23,1.52,4.9,3.34,72921.8,49705.88,46319.8,103.3,23103.879999999994,51.53
